student_id,subject,exam,marks,max_marks
ST0514,English,Midterm,90,100
ST0514,English,Final,62,100
ST0514,Social Studies,Midterm,53,100
ST0514,Social Studies,Final,53,100
ST0514,Computer Science,Midterm,60,100
ST0514,Computer Science,Final,86,100
ST0515,Mathematics,Midterm,37,100
ST0515,Mathematics,Final,37,100
ST0515,Science,Midterm,55,100
ST0515,Science,Final,62,100
ST0515,English,Midterm,72,100
ST0515,English,Final,68,100
ST0515,Social Studies,Midterm,61,100
ST0515,Social Studies,Final,43,100
ST0515,Computer Science,Midterm,51,100
ST0515,Computer Science,Final,54,100
ST0516,Mathematics,Midterm,37,100
ST0516,Mathematics,Final,91,100
ST0516,Science,Midterm,49,100
ST0516,Science,Final,56,100
ST0516,English,Midterm,64,100
ST0516,English,Final,60,100
ST0516,Social Studies,Midterm,51,100
ST0516,Social Studies,Final,84,100
ST0516,Computer Science,Midterm,85,100
ST0516,Computer Science,Final,41,100
ST0517,Mathematics,Midterm,38,100
ST0517,Mathematics,Final,84,100
ST0517,Science,Midterm,59,100
ST0517,Science,Final,46,100
ST0517,English,Midterm,65,100
ST0517,English,Final,100,100
ST0517,Social Studies,Midterm,63,100
ST0517,Social Studies,Final,76,100
ST0517,Computer Science,Midterm,54,100
ST0517,Computer Science,Final,64,100
ST0518,Mathematics,Midterm,54,100
ST0518,Mathematics,Final,68,100
ST0518,Science,Midterm,64,100
ST0518,Science,Final,81,100
ST0518,English,Midterm,51,100
ST0518,English,Final,89,100
ST0518,Social Studies,Midterm,82,100
ST0518,Social Studies,Final,46,100
ST0518,Computer Science,Midterm,35,100
ST0518,Computer Science,Final,45,100
ST0519,Mathematics,Midterm,86,100
ST0519,Mathematics,Final,71,100
ST0519,Science,Midterm,67,100
ST0519,Science,Final,60,100
ST0519,English,Midterm,91,100
ST0519,English,Final,71,100
ST0519,Social Studies,Midterm,62,100
ST0519,Social Studies,Final,36,100
ST0519,Computer Science,Midterm,64,100
ST0519,Computer Science,Final,91,100
ST0520,Mathematics,Midterm,53,100
ST0520,Mathematics,Final,47,100
ST0520,Science,Midterm,50,100
ST0520,Science,Final,82,100
ST0520,English,Midterm,50,100
ST0520,English,Final,78,100
ST0520,Social Studies,Midterm,84,100
ST0520,Social Studies,Final,87,100
ST0520,Computer Science,Midterm,44,100
ST0520,Computer Science,Final,61,100
ST0521,Mathematics,Midterm,72,100
ST0521,Mathematics,Final,97,100
ST0521,Science,Midterm,59,100
ST0521,Science,Final,36,100
ST0521,English,Midterm,89,100
ST0521,English,Final,38,100
ST0521,Social Studies,Midterm,64,100
ST0521,Social Studies,Final,84,100
ST0521,Computer Science,Midterm,55,100
ST0521,Computer Science,Final,87,100
ST0522,Mathematics,Midterm,85,100
ST0522,Mathematics,Final,51,100
ST0522,Science,Midterm,39,100
ST0522,Science,Final,66,100
ST0522,English,Midterm,78,100
ST0522,English,Final,66,100
ST0522,Social Studies,Midterm,41,100
ST0522,Social Studies,Final,84,100
ST0522,Computer Science,Midterm,45,100
ST0522,Computer Science,Final,81,100
ST0523,Mathematics,Midterm,69,100
ST0523,Mathematics,Final,52,100
ST0523,Science,Midterm,40,100
ST0523,Science,Final,98,100
ST0523,English,Midterm,47,100
ST0523,English,Final,81,100
ST0523,Social Studies,Midterm,47,100
ST0523,Social Studies,Final,100,100
ST0523,Computer Science,Midterm,78,100
ST0523,Computer Science,Final,83,100
ST0524,Mathematics,Midterm,54,100
ST0524,Mathematics,Final,60,100
ST0524,Science,Midterm,84,100
ST0524,Science,Final,36,100
ST0524,English,Midterm,66,100
ST0524,English,Final,49,100
ST0524,Social Studies,Midterm,72,100
ST0524,Social Studies,Final,68,100
ST0524,Computer Science,Midterm,74,100
ST0524,Computer Science,Final,55,100
ST0525,Mathematics,Midterm,47,100
ST0525,Mathematics,Final,70,100
ST0525,Science,Midterm,64,100
ST0525,Science,Final,98,100
ST0525,English,Midterm,68,100
ST0525,English,Final,55,100
ST0525,Social Studies,Midterm,41,100
ST0525,Social Studies,Final,36,100
ST0525,Computer Science,Midterm,84,100
ST0525,Computer Science,Final,82,100
ST0526,Mathematics,Midterm,64,100
ST0526,Mathematics,Final,96,100
ST0526,Science,Midterm,51,100
ST0526,Science,Final,73,100
ST0526,English,Midterm,45,100
ST0526,English,Final,36,100
ST0526,Social Studies,Midterm,98,100
ST0526,Social Studies,Final,56,100
ST0526,Computer Science,Midterm,97,100
ST0526,Computer Science,Final,93,100
ST0527,Mathematics,Midterm,40,100
ST0527,Mathematics,Final,78,100
ST0527,Science,Midterm,96,100
ST0527,Science,Final,96,100
ST0527,English,Midterm,67,100
ST0527,English,Final,71,100
ST0527,Social Studies,Midterm,57,100
ST0527,Social Studies,Final,77,100
ST0527,Computer Science,Midterm,51,100
ST0527,Computer Science,Final,58,100
ST0528,Mathematics,Midterm,98,100
ST0528,Mathematics,Final,49,100
ST0528,Science,Midterm,44,100
ST0528,Science,Final,97,100
ST0528,English,Midterm,85,100
ST0528,English,Final,72,100
ST0528,Social Studies,Midterm,62,100
ST0528,Social Studies,Final,42,100
ST0528,Computer Science,Midterm,95,100
ST0528,Computer Science,Final,62,100
ST0529,Mathematics,Midterm,89,100
ST0529,Mathematics,Final,76,100
ST0529,Science,Midterm,75,100
ST0529,Science,Final,71,100
ST0529,English,Midterm,63,100
ST0529,English,Final,57,100
ST0529,Social Studies,Midterm,59,100
ST0529,Social Studies,Final,68,100
ST0529,Computer Science,Midterm,64,100
ST0529,Computer Science,Final,56,100
ST0530,Mathematics,Midterm,59,100
ST0530,Mathematics,Final,40,100
ST0530,Science,Midterm,100,100
ST0530,Science,Final,42,100
ST0530,English,Midterm,67,100
ST0530,English,Final,55,100
ST0530,Social Studies,Midterm,45,100
ST0530,Social Studies,Final,77,100
ST0530,Computer Science,Midterm,98,100
ST0530,Computer Science,Final,41,100
ST0531,Mathematics,Midterm,40,100
ST0531,Mathematics,Final,99,100
ST0531,Science,Midterm,43,100
ST0531,Science,Final,95,100
ST0531,English,Midterm,74,100
ST0531,English,Final,95,100
ST0531,Social Studies,Midterm,59,100
ST0531,Social Studies,Final,96,100
ST0531,Computer Science,Midterm,100,100
ST0531,Computer Science,Final,99,100
ST0532,Mathematics,Midterm,66,100
ST0532,Mathematics,Final,55,100
ST0532,Science,Midterm,37,100
ST0532,Science,Final,81,100
ST0532,English,Midterm,35,100
ST0532,English,Final,40,100
ST0532,Social Studies,Midterm,49,100
ST0532,Social Studies,Final,35,100
ST0532,Computer Science,Midterm,84,100
ST0532,Computer Science,Final,97,100
ST0533,Mathematics,Midterm,38,100
ST0533,Mathematics,Final,43,100
ST0533,Science,Midterm,35,100
ST0533,Science,Final,37,100
ST0533,English,Midterm,42,100
ST0533,English,Final,93,100
ST0533,Social Studies,Midterm,96,100
ST0533,Social Studies,Final,88,100
ST0533,Computer Science,Midterm,71,100
ST0533,Computer Science,Final,55,100
ST0534,Mathematics,Midterm,82,100
ST0534,Mathematics,Final,64,100
ST0534,Science,Midterm,45,100
ST0534,Science,Final,86,100
ST0534,English,Midterm,55,100
ST0534,English,Final,66,100
ST0534,Social Studies,Midterm,57,100
ST0534,Social Studies,Final,96,100
ST0534,Computer Science,Midterm,81,100
ST0534,Computer Science,Final,98,100
ST0535,Mathematics,Midterm,75,100
ST0535,Mathematics,Final,63,100
ST0535,Science,Midterm,37,100
ST0535,Science,Final,93,100
ST0535,English,Midterm,72,100
ST0535,English,Final,45,100
ST0535,Social Studies,Midterm,77,100
ST0535,Social Studies,Final,44,100
ST0535,Computer Science,Midterm,62,100
ST0535,Computer Science,Final,95,100
ST0536,Mathematics,Midterm,63,100
ST0536,Mathematics,Final,99,100
ST0536,Science,Midterm,69,100
ST0536,Science,Final,51,100
ST0536,English,Midterm,98,100
ST0536,English,Final,85,100
ST0536,Social Studies,Midterm,94,100
ST0536,Social Studies,Final,98,100
ST0536,Computer Science,Midterm,36,100
ST0536,Computer Science,Final,54,100
ST0537,Mathematics,Midterm,46,100
ST0537,Mathematics,Final,77,100
ST0537,Science,Midterm,54,100
ST0537,Science,Final,60,100
ST0537,English,Midterm,77,100
ST0537,English,Final,78,100
ST0537,Social Studies,Midterm,95,100
ST0537,Social Studies,Final,77,100
ST0537,Computer Science,Midterm,83,100
ST0537,Computer Science,Final,88,100
ST0538,Mathematics,Midterm,50,100
ST0538,Mathematics,Final,49,100
ST0538,Science,Midterm,41,100
ST0538,Science,Final,69,100
ST0538,English,Midterm,66,100
ST0538,English,Final,50,100
ST0538,Social Studies,Midterm,52,100
ST0538,Social Studies,Final,54,100
ST0538,Computer Science,Midterm,86,100
ST0538,Computer Science,Final,59,100
ST0539,Mathematics,Midterm,91,100
ST0539,Mathematics,Final,71,100
ST0539,Science,Midterm,72,100
ST0539,Science,Final,66,100
ST0539,English,Midterm,56,100
ST0539,English,Final,75,100
ST0539,Social Studies,Midterm,83,100
ST0539,Social Studies,Final,76,100
ST0539,Computer Science,Midterm,40,100
ST0539,Computer Science,Final,95,100
ST0540,Mathematics,Midterm,50,100
ST0540,Mathematics,Final,68,100
ST0540,Science,Midterm,95,100
ST0540,Science,Final,90,100
ST0540,English,Midterm,50,100
ST0540,English,Final,59,100
ST0540,Social Studies,Midterm,96,100
ST0540,Social Studies,Final,91,100
ST0540,Computer Science,Midterm,79,100
ST0540,Computer Science,Final,63,100
ST0541,Mathematics,Midterm,65,100
ST0541,Mathematics,Final,42,100
ST0541,Science,Midterm,53,100
ST0541,Science,Final,75,100
ST0541,English,Midterm,47,100
ST0541,English,Final,53,100
ST0541,Social Studies,Midterm,67,100
ST0541,Social Studies,Final,45,100
ST0541,Computer Science,Midterm,60,100
ST0541,Computer Science,Final,41,100
ST0542,Mathematics,Midterm,76,100
ST0542,Mathematics,Final,97,100
ST0542,Science,Midterm,97,100
ST0542,Science,Final,91,100
ST0542,English,Midterm,73,100
ST0542,English,Final,87,100
ST0542,Social Studies,Midterm,62,100
ST0542,Social Studies,Final,35,100
ST0542,Computer Science,Midterm,75,100
ST0542,Computer Science,Final,38,100
ST0543,Mathematics,Midterm,54,100
ST0543,Mathematics,Final,73,100
ST0543,Science,Midterm,74,100
ST0543,Science,Final,91,100
ST0543,English,Midterm,87,100
ST0543,English,Final,53,100
ST0543,Social Studies,Midterm,66,100
ST0543,Social Studies,Final,85,100
ST0543,Computer Science,Midterm,79,100
ST0543,Computer Science,Final,51,100
ST0544,Mathematics,Midterm,83,100
ST0544,Mathematics,Final,96,100
ST0544,Science,Midterm,64,100
ST0544,Science,Final,49,100
ST0544,English,Midterm,82,100
ST0544,English,Final,91,100
ST0544,Social Studies,Midterm,41,100
ST0544,Social Studies,Final,56,100
ST0544,Computer Science,Midterm,77,100
ST0544,Computer Science,Final,39,100
ST0545,Mathematics,Midterm,91,100
ST0545,Mathematics,Final,44,100
ST0545,Science,Midterm,54,100
ST0545,Science,Final,87,100
ST0545,English,Midterm,63,100
ST0545,English,Final,98,100
ST0545,Social Studies,Midterm,57,100
ST0545,Social Studies,Final,87,100
ST0545,Computer Science,Midterm,79,100
ST0545,Computer Science,Final,58,100
ST0546,Mathematics,Midterm,98,100
ST0546,Mathematics,Final,40,100
ST0546,Science,Midterm,99,100
ST0546,Science,Final,67,100
ST0546,English,Midterm,96,100
ST0546,English,Final,83,100
ST0546,Social Studies,Midterm,59,100
ST0546,Social Studies,Final,61,100
ST0546,Computer Science,Midterm,47,100
ST0546,Computer Science,Final,93,100
ST0547,Mathematics,Midterm,36,100
ST0547,Mathematics,Final,71,100
ST0547,Science,Midterm,53,100
ST0547,Science,Final,73,100
ST0547,English,Midterm,99,100
ST0547,English,Final,65,100
ST0547,Social Studies,Midterm,72,100
ST0547,Social Studies,Final,68,100
ST0547,Computer Science,Midterm,63,100
ST0547,Computer Science,Final,64,100
ST0548,Mathematics,Midterm,52,100
ST0548,Mathematics,Final,57,100
ST0548,Science,Midterm,97,100
ST0548,Science,Final,70,100
ST0548,English,Midterm,67,100
ST0548,English,Final,42,100
ST0548,Social Studies,Midterm,61,100
ST0548,Social Studies,Final,44,100
ST0548,Computer Science,Midterm,65,100
ST0548,Computer Science,Final,72,100
ST0549,Mathematics,Midterm,63,100
ST0549,Mathematics,Final,96,100
ST0549,Science,Midterm,86,100
ST0549,Science,Final,75,100
ST0549,English,Midterm,52,100
ST0549,English,Final,41,100
ST0549,Social Studies,Midterm,38,100
ST0549,Social Studies,Final,61,100
ST0549,Computer Science,Midterm,87,100
ST0549,Computer Science,Final,61,100
ST0550,Mathematics,Midterm,51,100
ST0550,Mathematics,Final,67,100
ST0550,Science,Midterm,64,100
ST0550,Science,Final,67,100
ST0550,English,Midterm,69,100
ST0550,English,Final,85,100
ST0550,Social Studies,Midterm,84,100
ST0550,Social Studies,Final,38,100
ST0550,Computer Science,Midterm,85,100
ST0550,Computer Science,Final,80,100
ST0551,Mathematics,Midterm,80,100
ST0551,Mathematics,Final,66,100
ST0551,Science,Midterm,45,100
ST0551,Science,Final,92,100
ST0551,English,Midterm,47,100
ST0551,English,Final,95,100
ST0551,Social Studies,Midterm,37,100
ST0551,Social Studies,Final,66,100
ST0551,Computer Science,Midterm,79,100
ST0551,Computer Science,Final,46,100
ST0552,Mathematics,Midterm,58,100
ST0552,Mathematics,Final,95,100
ST0552,Science,Midterm,69,100
ST0552,Science,Final,84,100
ST0552,English,Midterm,69,100
ST0552,English,Final,96,100
ST0552,Social Studies,Midterm,70,100
ST0552,Social Studies,Final,42,100
ST0552,Computer Science,Midterm,87,100
ST0552,Computer Science,Final,96,100
ST0553,Mathematics,Midterm,82,100
ST0553,Mathematics,Final,89,100
ST0553,Science,Midterm,85,100
ST0553,Science,Final,59,100
ST0553,English,Midterm,46,100
ST0553,English,Final,53,100
ST0553,Social Studies,Midterm,69,100
ST0553,Social Studies,Final,53,100
ST0553,Computer Science,Midterm,94,100
ST0553,Computer Science,Final,63,100
ST0554,Mathematics,Midterm,92,100
ST0554,Mathematics,Final,72,100
ST0554,Science,Midterm,41,100
ST0554,Science,Final,65,100
ST0554,English,Midterm,77,100
ST0554,English,Final,45,100
ST0554,Social Studies,Midterm,54,100
ST0554,Social Studies,Final,72,100
ST0554,Computer Science,Midterm,48,100
ST0554,Computer Science,Final,48,100
ST0555,Mathematics,Midterm,62,100
ST0555,Mathematics,Final,74,100
ST0555,Science,Midterm,62,100
ST0555,Science,Final,69,100
ST0555,English,Midterm,70,100
ST0555,English,Final,74,100
ST0555,Social Studies,Midterm,35,100
ST0555,Social Studies,Final,55,100
ST0555,Computer Science,Midterm,67,100
ST0555,Computer Science,Final,96,100
ST0556,Mathematics,Midterm,79,100
ST0556,Mathematics,Final,73,100
ST0556,Science,Midterm,40,100
ST0556,Science,Final,71,100
ST0556,English,Midterm,54,100
ST0556,English,Final,45,100
ST0556,Social Studies,Midterm,56,100
ST0556,Social Studies,Final,91,100
ST0556,Computer Science,Midterm,82,100
ST0556,Computer Science,Final,52,100
ST0557,Mathematics,Midterm,95,100
ST0557,Mathematics,Final,98,100
ST0557,Science,Midterm,41,100
ST0557,Science,Final,46,100
ST0557,English,Midterm,41,100
ST0557,English,Final,68,100
ST0557,Social Studies,Midterm,100,100
ST0557,Social Studies,Final,54,100
ST0557,Computer Science,Midterm,72,100
ST0557,Computer Science,Final,52,100
ST0558,Mathematics,Midterm,48,100
ST0558,Mathematics,Final,80,100
ST0558,Science,Midterm,95,100
ST0558,Science,Final,56,100
ST0558,English,Midterm,80,100
ST0558,English,Final,38,100
ST0558,Social Studies,Midterm,100,100
ST0558,Social Studies,Final,92,100
ST0558,Computer Science,Midterm,80,100
ST0558,Computer Science,Final,73,100
ST0559,Mathematics,Midterm,71,100
ST0559,Mathematics,Final,90,100
ST0559,Science,Midterm,48,100
ST0559,Science,Final,38,100
ST0559,English,Midterm,83,100
ST0559,English,Final,73,100
ST0559,Social Studies,Midterm,36,100
ST0559,Social Studies,Final,54,100
ST0559,Computer Science,Midterm,41,100
ST0559,Computer Science,Final,49,100
ST0560,Mathematics,Midterm,52,100
ST0560,Mathematics,Final,76,100
ST0560,Science,Midterm,77,100
ST0560,Science,Final,53,100
ST0560,English,Midterm,79,100
ST0560,English,Final,90,100
ST0560,Social Studies,Midterm,74,100
ST0560,Social Studies,Final,46,100
ST0560,Computer Science,Midterm,66,100
ST0560,Computer Science,Final,48,100
ST0561,Mathematics,Midterm,70,100
ST0561,Mathematics,Final,39,100
ST0561,Science,Midterm,41,100
ST0561,Science,Final,59,100
ST0561,English,Midterm,70,100
ST0561,English,Final,76,100
ST0561,Social Studies,Midterm,61,100
ST0561,Social Studies,Final,75,100
ST0561,Computer Science,Midterm,51,100
ST0561,Computer Science,Final,63,100
ST0562,Mathematics,Midterm,45,100
ST0562,Mathematics,Final,38,100
ST0562,Science,Midterm,91,100
ST0562,Science,Final,79,100
ST0562,English,Midterm,53,100
ST0562,English,Final,74,100
ST0562,Social Studies,Midterm,47,100
ST0562,Social Studies,Final,50,100
ST0562,Computer Science,Midterm,93,100
ST0562,Computer Science,Final,93,100
ST0563,Mathematics,Midterm,73,100
ST0563,Mathematics,Final,36,100
ST0563,Science,Midterm,67,100
ST0563,Science,Final,37,100
ST0563,English,Midterm,37,100
ST0563,English,Final,70,100
ST0563,Social Studies,Midterm,40,100
ST0563,Social Studies,Final,60,100
ST0563,Computer Science,Midterm,65,100
ST0563,Computer Science,Final,43,100
ST0564,Mathematics,Midterm,58,100
ST0564,Mathematics,Final,41,100
ST0564,Science,Midterm,35,100
ST0564,Science,Final,96,100
ST0564,English,Midterm,65,100
ST0564,English,Final,75,100
ST0564,Social Studies,Midterm,79,100
ST0564,Social Studies,Final,97,100
ST0564,Computer Science,Midterm,59,100
ST0564,Computer Science,Final,41,100
ST0565,Mathematics,Midterm,75,100
ST0565,Mathematics,Final,48,100
ST0565,Science,Midterm,58,100
ST0565,Science,Final,35,100
ST0565,English,Midterm,55,100
ST0565,English,Final,65,100
ST0565,Social Studies,Midterm,50,100
ST0565,Social Studies,Final,57,100
ST0565,Computer Science,Midterm,80,100
ST0565,Computer Science,Final,90,100
ST0566,Mathematics,Midterm,98,100
ST0566,Mathematics,Final,90,100
ST0566,Science,Midterm,85,100
ST0566,Science,Final,97,100
ST0566,English,Midterm,67,100
ST0566,English,Final,74,100
ST0566,Social Studies,Midterm,79,100
ST0566,Social Studies,Final,51,100
ST0566,Computer Science,Midterm,84,100
ST0566,Computer Science,Final,92,100
ST0567,Mathematics,Midterm,39,100
ST0567,Mathematics,Final,83,100
ST0567,Science,Midterm,75,100
ST0567,Science,Final,70,100
ST0567,English,Midterm,65,100
ST0567,English,Final,62,100
ST0567,Social Studies,Midterm,93,100
ST0567,Social Studies,Final,55,100
ST0567,Computer Science,Midterm,84,100
ST0567,Computer Science,Final,73,100
ST0568,Mathematics,Midterm,53,100
ST0568,Mathematics,Final,43,100
ST0568,Science,Midterm,41,100
ST0568,Science,Final,63,100
ST0568,English,Midterm,87,100
ST0568,English,Final,47,100
ST0568,Social Studies,Midterm,88,100
ST0568,Social Studies,Final,50,100
ST0568,Computer Science,Midterm,44,100
ST0568,Computer Science,Final,93,100
ST0569,Mathematics,Midterm,57,100
ST0569,Mathematics,Final,90,100
ST0569,Science,Midterm,55,100
ST0569,Science,Final,89,100
ST0569,English,Midterm,80,100
ST0569,English,Final,40,100
ST0569,Social Studies,Midterm,68,100
ST0569,Social Studies,Final,90,100
ST0569,Computer Science,Midterm,84,100
ST0569,Computer Science,Final,39,100
ST0570,Mathematics,Midterm,59,100
ST0570,Mathematics,Final,49,100
ST0570,Science,Midterm,37,100
ST0570,Science,Final,86,100
ST0570,English,Midterm,85,100
ST0570,English,Final,37,100
ST0570,Social Studies,Midterm,92,100
ST0570,Social Studies,Final,74,100
ST0570,Computer Science,Midterm,83,100
ST0570,Computer Science,Final,99,100
ST0571,Mathematics,Midterm,95,100
ST0571,Mathematics,Final,89,100
ST0571,Science,Midterm,83,100
ST0571,Science,Final,72,100
ST0571,English,Midterm,37,100
ST0571,English,Final,70,100
ST0571,Social Studies,Midterm,45,100
ST0571,Social Studies,Final,89,100
ST0571,Computer Science,Midterm,75,100
ST0571,Computer Science,Final,48,100
ST0572,Mathematics,Midterm,89,100
ST0572,Mathematics,Final,63,100
ST0572,Science,Midterm,93,100
ST0572,Science,Final,62,100
ST0572,English,Midterm,84,100
ST0572,English,Final,53,100
ST0572,Social Studies,Midterm,64,100
ST0572,Social Studies,Final,95,100
ST0572,Computer Science,Midterm,59,100
ST0572,Computer Science,Final,65,100
ST0573,Mathematics,Midterm,66,100
ST0573,Mathematics,Final,71,100
ST0573,Science,Midterm,43,100
ST0573,Science,Final,45,100
ST0573,English,Midterm,61,100
ST0573,English,Final,77,100
ST0573,Social Studies,Midterm,47,100
ST0573,Social Studies,Final,61,100
ST0573,Computer Science,Midterm,75,100
ST0573,Computer Science,Final,59,100
ST0574,Mathematics,Midterm,63,100
ST0574,Mathematics,Final,80,100
ST0574,Science,Midterm,86,100
ST0574,Science,Final,85,100
ST0574,English,Midterm,35,100
ST0574,English,Final,97,100
ST0574,Social Studies,Midterm,36,100
ST0574,Social Studies,Final,46,100
ST0574,Computer Science,Midterm,52,100
ST0574,Computer Science,Final,72,100
ST0575,Mathematics,Midterm,89,100
ST0575,Mathematics,Final,67,100
ST0575,Science,Midterm,42,100
ST0575,Science,Final,49,100
ST0575,English,Midterm,83,100
ST0575,English,Final,90,100
ST0575,Social Studies,Midterm,61,100
ST0575,Social Studies,Final,43,100
ST0575,Computer Science,Midterm,47,100
ST0575,Computer Science,Final,88,100
ST0576,Mathematics,Midterm,65,100
ST0576,Mathematics,Final,69,100
ST0576,Science,Midterm,87,100
ST0576,Science,Final,61,100
ST0576,English,Midterm,81,100
ST0576,English,Final,74,100
ST0576,Social Studies,Midterm,80,100
ST0576,Social Studies,Final,83,100
ST0576,Computer Science,Midterm,55,100
ST0576,Computer Science,Final,56,100
ST0577,Mathematics,Midterm,79,100
ST0577,Mathematics,Final,41,100
ST0577,Science,Midterm,64,100
ST0577,Science,Final,36,100
ST0577,English,Midterm,62,100
ST0577,English,Final,71,100
ST0577,Social Studies,Midterm,56,100
ST0577,Social Studies,Final,90,100
ST0577,Computer Science,Midterm,58,100
ST0577,Computer Science,Final,57,100
ST0578,Mathematics,Midterm,47,100
ST0578,Mathematics,Final,61,100
ST0578,Science,Midterm,63,100
ST0578,Science,Final,98,100
ST0578,English,Midterm,89,100
ST0578,English,Final,88,100
ST0578,Social Studies,Midterm,45,100
ST0578,Social Studies,Final,36,100
ST0578,Computer Science,Midterm,72,100
ST0578,Computer Science,Final,88,100
ST0579,Mathematics,Midterm,69,100
ST0579,Mathematics,Final,65,100
ST0579,Science,Midterm,36,100
ST0579,Science,Final,35,100
ST0579,English,Midterm,87,100
ST0579,English,Final,54,100
ST0579,Social Studies,Midterm,40,100
ST0579,Social Studies,Final,93,100
ST0579,Computer Science,Midterm,76,100
ST0579,Computer Science,Final,83,100
ST0580,Mathematics,Midterm,56,100
ST0580,Mathematics,Final,97,100
ST0580,Science,Midterm,45,100
ST0580,Science,Final,98,100
ST0580,English,Midterm,98,100
ST0580,English,Final,36,100
ST0580,Social Studies,Midterm,78,100
ST0580,Social Studies,Final,98,100
ST0580,Computer Science,Midterm,96,100
ST0580,Computer Science,Final,79,100
ST0581,Mathematics,Midterm,69,100
ST0581,Mathematics,Final,54,100
ST0581,Science,Midterm,56,100
ST0581,Science,Final,77,100
ST0581,English,Midterm,43,100
ST0581,English,Final,47,100
ST0581,Social Studies,Midterm,88,100
ST0581,Social Studies,Final,84,100
ST0581,Computer Science,Midterm,67,100
ST0581,Computer Science,Final,45,100
ST0582,Mathematics,Midterm,81,100
ST0582,Mathematics,Final,86,100
ST0582,Science,Midterm,80,100
ST0582,Science,Final,50,100
ST0582,English,Midterm,99,100
ST0582,English,Final,69,100
ST0582,Social Studies,Midterm,38,100
ST0582,Social Studies,Final,73,100
ST0582,Computer Science,Midterm,75,100
ST0582,Computer Science,Final,96,100
ST0583,Mathematics,Midterm,51,100
ST0583,Mathematics,Final,61,100
ST0583,Science,Midterm,78,100
ST0583,Science,Final,36,100
ST0583,English,Midterm,91,100
ST0583,English,Final,77,100
ST0583,Social Studies,Midterm,62,100
ST0583,Social Studies,Final,46,100
ST0583,Computer Science,Midterm,94,100
ST0583,Computer Science,Final,68,100
ST0584,Mathematics,Midterm,75,100
ST0584,Mathematics,Final,97,100
ST0584,Science,Midterm,78,100
ST0584,Science,Final,94,100
ST0584,English,Midterm,37,100
ST0584,English,Final,64,100
ST0584,Social Studies,Midterm,35,100
ST0584,Social Studies,Final,57,100
ST0584,Computer Science,Midterm,51,100
ST0584,Computer Science,Final,57,100
ST0585,Mathematics,Midterm,84,100
ST0585,Mathematics,Final,61,100
ST0585,Science,Midterm,99,100
ST0585,Science,Final,44,100
ST0585,English,Midterm,90,100
ST0585,English,Final,35,100
ST0585,Social Studies,Midterm,72,100
ST0585,Social Studies,Final,91,100
ST0585,Computer Science,Midterm,64,100
ST0585,Computer Science,Final,83,100
ST0586,Mathematics,Midterm,72,100
ST0586,Mathematics,Final,70,100
ST0586,Science,Midterm,51,100
ST0586,Science,Final,77,100
ST0586,English,Midterm,42,100
ST0586,English,Final,99,100
ST0586,Social Studies,Midterm,42,100
ST0586,Social Studies,Final,81,100
ST0586,Computer Science,Midterm,51,100
ST0586,Computer Science,Final,64,100
ST0587,Mathematics,Midterm,60,100
ST0587,Mathematics,Final,86,100
ST0587,Science,Midterm,64,100
ST0587,Science,Final,88,100
ST0587,English,Midterm,78,100
ST0587,English,Final,53,100
ST0587,Social Studies,Midterm,70,100
ST0587,Social Studies,Final,100,100
ST0587,Computer Science,Midterm,78,100
ST0587,Computer Science,Final,93,100
ST0588,Mathematics,Midterm,53,100
ST0588,Mathematics,Final,84,100
ST0588,Science,Midterm,47,100
ST0588,Science,Final,98,100
ST0588,English,Midterm,52,100
ST0588,English,Final,54,100
ST0588,Social Studies,Midterm,77,100
ST0588,Social Studies,Final,60,100
ST0588,Computer Science,Midterm,85,100
ST0588,Computer Science,Final,59,100
ST0589,Mathematics,Midterm,77,100
ST0589,Mathematics,Final,86,100
ST0589,Science,Midterm,51,100
ST0589,Science,Final,53,100
ST0589,English,Midterm,67,100
ST0589,English,Final,83,100
ST0589,Social Studies,Midterm,59,100
ST0589,Social Studies,Final,35,100
ST0589,Computer Science,Midterm,62,100
ST0589,Computer Science,Final,50,100
ST0590,Mathematics,Midterm,81,100
ST0590,Mathematics,Final,86,100
ST0590,Science,Midterm,40,100
ST0590,Science,Final,46,100
ST0590,English,Midterm,37,100
ST0590,English,Final,57,100
ST0590,Social Studies,Midterm,91,100
ST0590,Social Studies,Final,71,100
ST0590,Computer Science,Midterm,59,100
ST0590,Computer Science,Final,99,100
ST0591,Mathematics,Midterm,74,100
ST0591,Mathematics,Final,51,100
ST0591,Science,Midterm,62,100
ST0591,Science,Final,48,100
ST0591,English,Midterm,86,100
ST0591,English,Final,51,100
ST0591,Social Studies,Midterm,87,100
ST0591,Social Studies,Final,51,100
ST0591,Computer Science,Midterm,95,100
ST0591,Computer Science,Final,99,100
ST0592,Mathematics,Midterm,58,100
ST0592,Mathematics,Final,58,100
ST0592,Science,Midterm,84,100
ST0592,Science,Final,48,100
ST0592,English,Midterm,100,100
ST0592,English,Final,60,100
ST0592,Social Studies,Midterm,82,100
ST0592,Social Studies,Final,94,100
ST0592,Computer Science,Midterm,48,100
ST0592,Computer Science,Final,47,100
ST0593,Mathematics,Midterm,53,100
ST0593,Mathematics,Final,97,100
ST0593,Science,Midterm,84,100
ST0593,Science,Final,94,100
ST0593,English,Midterm,75,100
ST0593,English,Final,54,100
ST0593,Social Studies,Midterm,98,100
ST0593,Social Studies,Final,71,100
