student_id,class_id,date,status
ST0630,C7A,2026-06-05,absent
ST0631,C7A,2026-06-05,present
ST0632,C7A,2026-06-05,present
ST0633,C7A,2026-06-05,absent
ST0634,C7A,2026-06-05,absent
ST0635,C7A,2026-06-05,present
ST0636,C7A,2026-06-05,present
ST0637,C7A,2026-06-05,present
ST0638,C7A,2026-06-05,absent
ST0639,C7A,2026-06-05,absent
ST0640,C7A,2026-06-05,absent
ST0641,C7A,2026-06-05,present
ST0642,C7A,2026-06-05,present
ST0643,C7A,2026-06-05,absent
ST0644,C7A,2026-06-05,absent
ST0645,C7A,2026-06-05,absent
ST0646,C7A,2026-06-05,present
ST0647,C7A,2026-06-05,present
ST0648,C7A,2026-06-05,absent
ST0649,C7A,2026-06-05,present
ST0650,C7A,2026-06-05,present
ST0651,C7B,2026-06-05,absent
ST0652,C7B,2026-06-05,absent
ST0653,C7B,2026-06-05,present
ST0654,C7B,2026-06-05,present
ST0655,C7B,2026-06-05,absent
ST0656,C7B,2026-06-05,present
ST0657,C7B,2026-06-05,absent
ST0658,C7B,2026-06-05,present
ST0659,C7B,2026-06-05,present
ST0660,C7B,2026-06-05,present
ST0661,C7B,2026-06-05,present
ST0662,C7B,2026-06-05,present
ST0663,C7B,2026-06-05,absent
ST0664,C7B,2026-06-05,absent
ST0665,C7B,2026-06-05,present
ST0666,C7B,2026-06-05,absent
ST0667,C7B,2026-06-05,absent
ST0668,C7B,2026-06-05,present
ST0669,C7B,2026-06-05,absent
ST0670,C7B,2026-06-05,absent
ST0671,C7B,2026-06-05,present
ST0672,C7B,2026-06-05,present
ST0673,C7B,2026-06-05,absent
ST0674,C7B,2026-06-05,absent
ST0675,C7B,2026-06-05,absent
ST0676,C7B,2026-06-05,absent
ST0677,C7B,2026-06-05,present
ST0678,C7B,2026-06-05,absent
ST0679,C7B,2026-06-05,absent
ST0680,C7B,2026-06-05,absent
ST0681,C7B,2026-06-05,present
ST0682,C7B,2026-06-05,present
ST0683,C7B,2026-06-05,present
ST0684,C7B,2026-06-05,present
ST0685,C7B,2026-06-05,absent
ST0686,C7B,2026-06-05,present
ST0687,C7B,2026-06-05,absent
ST0688,C7B,2026-06-05,present
ST0689,C7B,2026-06-05,absent
ST0690,C7B,2026-06-05,absent
ST0691,C7B,2026-06-05,present
ST0692,C7B,2026-06-05,absent
ST0693,C7B,2026-06-05,absent
ST0694,C7B,2026-06-05,absent
ST0695,C7B,2026-06-05,present
ST0696,C7B,2026-06-05,present
ST0697,C7B,2026-06-05,present
ST0698,C7B,2026-06-05,absent
ST0699,C7B,2026-06-05,absent
ST0700,C7B,2026-06-05,present
ST0701,C8A,2026-06-05,absent
ST0702,C8A,2026-06-05,present
ST0703,C8A,2026-06-05,absent
ST0704,C8A,2026-06-05,absent
ST0705,C8A,2026-06-05,present
ST0706,C8A,2026-06-05,present
ST0707,C8A,2026-06-05,absent
ST0708,C8A,2026-06-05,absent
ST0709,C8A,2026-06-05,present
ST0710,C8A,2026-06-05,present
ST0711,C8A,2026-06-05,absent
ST0712,C8A,2026-06-05,absent
ST0713,C8A,2026-06-05,present
ST0714,C8A,2026-06-05,absent
ST0715,C8A,2026-06-05,present
ST0716,C8A,2026-06-05,absent
ST0717,C8A,2026-06-05,present
ST0718,C8A,2026-06-05,absent
ST0719,C8A,2026-06-05,absent
ST0720,C8A,2026-06-05,present
ST0721,C8A,2026-06-05,present
ST0722,C8A,2026-06-05,present
ST0723,C8A,2026-06-05,present
ST0724,C8A,2026-06-05,present
ST0725,C8A,2026-06-05,absent
ST0726,C8A,2026-06-05,absent
ST0727,C8A,2026-06-05,absent
ST0728,C8A,2026-06-05,absent
ST0729,C8A,2026-06-05,absent
ST0730,C8A,2026-06-05,present
ST0731,C8A,2026-06-05,present
ST0732,C8A,2026-06-05,absent
ST0733,C8A,2026-06-05,present
ST0734,C8A,2026-06-05,absent
ST0735,C8A,2026-06-05,absent
ST0736,C8A,2026-06-05,absent
ST0737,C8A,2026-06-05,present
ST0738,C8A,2026-06-05,present
ST0739,C8A,2026-06-05,absent
ST0740,C8A,2026-06-05,absent
ST0741,C8A,2026-06-05,absent
ST0742,C8A,2026-06-05,present
ST0743,C8A,2026-06-05,absent
ST0744,C8A,2026-06-05,absent
ST0745,C8A,2026-06-05,absent
ST0746,C8A,2026-06-05,present
ST0747,C8A,2026-06-05,absent
ST0748,C8A,2026-06-05,absent
ST0749,C8A,2026-06-05,present
ST0750,C8A,2026-06-05,absent
ST0751,C8B,2026-06-05,absent
ST0752,C8B,2026-06-05,absent
ST0753,C8B,2026-06-05,present
ST0754,C8B,2026-06-05,absent
ST0755,C8B,2026-06-05,present
ST0756,C8B,2026-06-05,present
ST0757,C8B,2026-06-05,present
ST0758,C8B,2026-06-05,absent
ST0759,C8B,2026-06-05,absent
ST0760,C8B,2026-06-05,absent
ST0761,C8B,2026-06-05,present
ST0762,C8B,2026-06-05,present
ST0763,C8B,2026-06-05,present
ST0764,C8B,2026-06-05,present
ST0765,C8B,2026-06-05,absent
ST0766,C8B,2026-06-05,absent
ST0767,C8B,2026-06-05,absent
ST0768,C8B,2026-06-05,absent
ST0769,C8B,2026-06-05,absent
ST0770,C8B,2026-06-05,absent
ST0771,C8B,2026-06-05,present
ST0772,C8B,2026-06-05,absent
ST0773,C8B,2026-06-05,present
ST0774,C8B,2026-06-05,present
ST0775,C8B,2026-06-05,absent
ST0776,C8B,2026-06-05,present
ST0777,C8B,2026-06-05,absent
ST0778,C8B,2026-06-05,present
ST0779,C8B,2026-06-05,present
ST0780,C8B,2026-06-05,absent
ST0781,C8B,2026-06-05,absent
ST0782,C8B,2026-06-05,present
ST0783,C8B,2026-06-05,present
ST0784,C8B,2026-06-05,present
ST0785,C8B,2026-06-05,present
ST0786,C8B,2026-06-05,absent
ST0787,C8B,2026-06-05,present
ST0788,C8B,2026-06-05,absent
ST0789,C8B,2026-06-05,absent
ST0790,C8B,2026-06-05,absent
ST0791,C8B,2026-06-05,absent
ST0792,C8B,2026-06-05,absent
ST0793,C8B,2026-06-05,absent
ST0794,C8B,2026-06-05,absent
ST0795,C8B,2026-06-05,absent
ST0796,C8B,2026-06-05,absent
ST0797,C8B,2026-06-05,present
ST0798,C8B,2026-06-05,present
ST0799,C8B,2026-06-05,present
ST0800,C8B,2026-06-05,absent
ST0801,C9A,2026-06-05,present
ST0802,C9A,2026-06-05,present
ST0803,C9A,2026-06-05,absent
ST0804,C9A,2026-06-05,absent
ST0805,C9A,2026-06-05,absent
ST0806,C9A,2026-06-05,absent
ST0807,C9A,2026-06-05,absent
ST0808,C9A,2026-06-05,absent
ST0809,C9A,2026-06-05,present
ST0810,C9A,2026-06-05,absent
ST0811,C9A,2026-06-05,absent
ST0812,C9A,2026-06-05,present
ST0813,C9A,2026-06-05,present
ST0814,C9A,2026-06-05,present
ST0815,C9A,2026-06-05,absent
ST0816,C9A,2026-06-05,present
ST0817,C9A,2026-06-05,present
ST0818,C9A,2026-06-05,present
ST0819,C9A,2026-06-05,absent
ST0820,C9A,2026-06-05,present
ST0821,C9A,2026-06-05,absent
ST0822,C9A,2026-06-05,absent
ST0823,C9A,2026-06-05,absent
ST0824,C9A,2026-06-05,present
ST0825,C9A,2026-06-05,absent
ST0826,C9A,2026-06-05,absent
ST0827,C9A,2026-06-05,absent
ST0828,C9A,2026-06-05,absent
ST0829,C9A,2026-06-05,absent
ST0830,C9A,2026-06-05,present
ST0831,C9A,2026-06-05,present
ST0832,C9A,2026-06-05,absent
ST0833,C9A,2026-06-05,present
ST0834,C9A,2026-06-05,present
ST0835,C9A,2026-06-05,absent
ST0836,C9A,2026-06-05,absent
ST0837,C9A,2026-06-05,present
ST0838,C9A,2026-06-05,present
ST0839,C9A,2026-06-05,absent
ST0840,C9A,2026-06-05,absent
ST0841,C9A,2026-06-05,present
ST0842,C9A,2026-06-05,absent
ST0843,C9A,2026-06-05,absent
ST0844,C9A,2026-06-05,absent
ST0845,C9A,2026-06-05,absent
ST0846,C9A,2026-06-05,present
ST0847,C9A,2026-06-05,present
ST0848,C9A,2026-06-05,absent
ST0849,C9A,2026-06-05,absent
ST0850,C9A,2026-06-05,absent
ST0851,C9B,2026-06-05,present
ST0852,C9B,2026-06-05,present
ST0853,C9B,2026-06-05,absent
ST0854,C9B,2026-06-05,absent
ST0855,C9B,2026-06-05,present
ST0856,C9B,2026-06-05,present
ST0857,C9B,2026-06-05,present
ST0858,C9B,2026-06-05,absent
ST0859,C9B,2026-06-05,absent
ST0860,C9B,2026-06-05,absent
ST0861,C9B,2026-06-05,present
ST0862,C9B,2026-06-05,present
ST0863,C9B,2026-06-05,absent
ST0864,C9B,2026-06-05,present
ST0865,C9B,2026-06-05,present
ST0866,C9B,2026-06-05,absent
ST0867,C9B,2026-06-05,absent
ST0868,C9B,2026-06-05,absent
ST0869,C9B,2026-06-05,absent
ST0870,C9B,2026-06-05,absent
ST0871,C9B,2026-06-05,present
ST0872,C9B,2026-06-05,present
ST0873,C9B,2026-06-05,present
ST0874,C9B,2026-06-05,present
ST0875,C9B,2026-06-05,absent
ST0876,C9B,2026-06-05,absent
ST0877,C9B,2026-06-05,absent
ST0878,C9B,2026-06-05,present
ST0879,C9B,2026-06-05,absent
ST0880,C9B,2026-06-05,absent
ST0881,C9B,2026-06-05,absent
ST0882,C9B,2026-06-05,present
ST0883,C9B,2026-06-05,absent
ST0884,C9B,2026-06-05,present
ST0885,C9B,2026-06-05,present
ST0886,C9B,2026-06-05,absent
ST0887,C9B,2026-06-05,absent
ST0888,C9B,2026-06-05,absent
ST0889,C9B,2026-06-05,present
ST0890,C9B,2026-06-05,absent
ST0891,C9B,2026-06-05,absent
ST0892,C9B,2026-06-05,absent
ST0893,C9B,2026-06-05,present
ST0894,C9B,2026-06-05,absent
ST0895,C9B,2026-06-05,absent
ST0896,C9B,2026-06-05,present
ST0897,C9B,2026-06-05,present
ST0898,C9B,2026-06-05,absent
ST0899,C9B,2026-06-05,absent
ST0900,C9B,2026-06-05,absent
ST0901,C10A,2026-06-05,present
ST0902,C10A,2026-06-05,present
ST0903,C10A,2026-06-05,absent
ST0904,C10A,2026-06-05,present
ST0905,C10A,2026-06-05,absent
ST0906,C10A,2026-06-05,absent
ST0907,C10A,2026-06-05,absent
ST0908,C10A,2026-06-05,absent
ST0909,C10A,2026-06-05,present
ST0910,C10A,2026-06-05,present
ST0911,C10A,2026-06-05,present
ST0912,C10A,2026-06-05,absent
ST0913,C10A,2026-06-05,absent
ST0914,C10A,2026-06-05,absent
ST0915,C10A,2026-06-05,present
ST0916,C10A,2026-06-05,present
ST0917,C10A,2026-06-05,absent
ST0918,C10A,2026-06-05,absent
ST0919,C10A,2026-06-05,present
ST0920,C10A,2026-06-05,present
ST0921,C10A,2026-06-05,present
ST0922,C10A,2026-06-05,absent
ST0923,C10A,2026-06-05,absent
ST0924,C10A,2026-06-05,absent
ST0925,C10A,2026-06-05,present
ST0926,C10A,2026-06-05,present
ST0927,C10A,2026-06-05,present
ST0928,C10A,2026-06-05,absent
ST0929,C10A,2026-06-05,present
ST0930,C10A,2026-06-05,absent
ST0931,C10A,2026-06-05,present
ST0932,C10A,2026-06-05,present
ST0933,C10A,2026-06-05,present
ST0934,C10A,2026-06-05,present
ST0935,C10A,2026-06-05,absent
ST0936,C10A,2026-06-05,absent
ST0937,C10A,2026-06-05,present
ST0938,C10A,2026-06-05,present
ST0939,C10A,2026-06-05,present
ST0940,C10A,2026-06-05,absent
ST0941,C10A,2026-06-05,absent
ST0942,C10A,2026-06-05,absent
ST0943,C10A,2026-06-05,absent
ST0944,C10A,2026-06-05,present
ST0945,C10A,2026-06-05,present
ST0946,C10A,2026-06-05,absent
ST0947,C10A,2026-06-05,present
ST0948,C10A,2026-06-05,absent
ST0949,C10A,2026-06-05,absent
ST0950,C10A,2026-06-05,present
ST0951,C10B,2026-06-05,present
ST0952,C10B,2026-06-05,absent
ST0953,C10B,2026-06-05,absent
ST0954,C10B,2026-06-05,present
ST0955,C10B,2026-06-05,absent
ST0956,C10B,2026-06-05,absent
ST0957,C10B,2026-06-05,absent
ST0958,C10B,2026-06-05,present
ST0959,C10B,2026-06-05,present
ST0960,C10B,2026-06-05,absent
ST0961,C10B,2026-06-05,absent
ST0962,C10B,2026-06-05,present
ST0963,C10B,2026-06-05,absent
ST0964,C10B,2026-06-05,present
ST0965,C10B,2026-06-05,absent
ST0966,C10B,2026-06-05,present
ST0967,C10B,2026-06-05,absent
ST0968,C10B,2026-06-05,present
ST0969,C10B,2026-06-05,absent
ST0970,C10B,2026-06-05,present
ST0971,C10B,2026-06-05,absent
ST0972,C10B,2026-06-05,absent
ST0973,C10B,2026-06-05,absent
ST0974,C10B,2026-06-05,present
ST0975,C10B,2026-06-05,present
ST0976,C10B,2026-06-05,absent
ST0977,C10B,2026-06-05,absent
ST0978,C10B,2026-06-05,present
ST0979,C10B,2026-06-05,present
ST0980,C10B,2026-06-05,absent
ST0981,C10B,2026-06-05,absent
ST0982,C10B,2026-06-05,absent
ST0983,C10B,2026-06-05,present
ST0984,C10B,2026-06-05,present
ST0985,C10B,2026-06-05,present
ST0986,C10B,2026-06-05,present
ST0987,C10B,2026-06-05,present
ST0988,C10B,2026-06-05,absent
ST0989,C10B,2026-06-05,present
ST0990,C10B,2026-06-05,absent
ST0991,C10B,2026-06-05,absent
ST0992,C10B,2026-06-05,absent
ST0993,C10B,2026-06-05,absent
ST0994,C10B,2026-06-05,present
ST0995,C10B,2026-06-05,absent
ST0996,C10B,2026-06-05,absent
ST0997,C10B,2026-06-05,present
ST0998,C10B,2026-06-05,absent
ST0999,C10B,2026-06-05,absent
ST1000,C10B,2026-06-05,absent
ST1001,C11A,2026-06-05,present
ST1002,C11A,2026-06-05,absent
ST1003,C11A,2026-06-05,present
ST1004,C11A,2026-06-05,present
ST1005,C11A,2026-06-05,present
ST1006,C11A,2026-06-05,present
ST1007,C11A,2026-06-05,absent
ST1008,C11A,2026-06-05,absent
ST1009,C11A,2026-06-05,absent
ST1010,C11A,2026-06-05,present
ST1011,C11A,2026-06-05,absent
ST1012,C11A,2026-06-05,absent
ST1013,C11A,2026-06-05,present
ST1014,C11A,2026-06-05,present
ST1015,C11A,2026-06-05,present
ST1016,C11A,2026-06-05,absent
ST1017,C11A,2026-06-05,absent
ST1018,C11A,2026-06-05,absent
ST1019,C11A,2026-06-05,absent
ST1020,C11A,2026-06-05,absent
ST1021,C11A,2026-06-05,present
ST1022,C11A,2026-06-05,present
ST1023,C11A,2026-06-05,present
ST1024,C11A,2026-06-05,absent
ST1025,C11A,2026-06-05,present
ST1026,C11A,2026-06-05,present
ST1027,C11A,2026-06-05,absent
ST1028,C11A,2026-06-05,present
ST1029,C11A,2026-06-05,present
ST1030,C11A,2026-06-05,present
ST1031,C11A,2026-06-05,present
ST1032,C11A,2026-06-05,present
ST1033,C11A,2026-06-05,absent
ST1034,C11A,2026-06-05,absent
ST1035,C11A,2026-06-05,present
ST1036,C11A,2026-06-05,present
ST1037,C11A,2026-06-05,present
ST1038,C11A,2026-06-05,present
ST1039,C11A,2026-06-05,absent
ST1040,C11A,2026-06-05,absent
ST1041,C11A,2026-06-05,present
ST1042,C11A,2026-06-05,present
ST1043,C11A,2026-06-05,present
ST1044,C11A,2026-06-05,present
ST1045,C11A,2026-06-05,absent
ST1046,C11A,2026-06-05,present
ST1047,C11A,2026-06-05,absent
ST1048,C11A,2026-06-05,present
ST1049,C11A,2026-06-05,present
ST1050,C11A,2026-06-05,present
ST1051,C11B,2026-06-05,absent
ST1052,C11B,2026-06-05,present
ST1053,C11B,2026-06-05,present
ST1054,C11B,2026-06-05,present
ST1055,C11B,2026-06-05,absent
ST1056,C11B,2026-06-05,present
ST1057,C11B,2026-06-05,absent
ST1058,C11B,2026-06-05,absent
ST1059,C11B,2026-06-05,absent
ST1060,C11B,2026-06-05,present
ST1061,C11B,2026-06-05,absent
ST1062,C11B,2026-06-05,absent
ST1063,C11B,2026-06-05,absent
ST1064,C11B,2026-06-05,absent
ST1065,C11B,2026-06-05,absent
ST1066,C11B,2026-06-05,absent
ST1067,C11B,2026-06-05,present
ST1068,C11B,2026-06-05,absent
ST1069,C11B,2026-06-05,absent
ST1070,C11B,2026-06-05,absent
ST1071,C11B,2026-06-05,absent
ST1072,C11B,2026-06-05,present
ST1073,C11B,2026-06-05,present
ST1074,C11B,2026-06-05,present
ST1075,C11B,2026-06-05,present
ST1076,C11B,2026-06-05,present
ST1077,C11B,2026-06-05,absent
ST1078,C11B,2026-06-05,present
ST1079,C11B,2026-06-05,present
ST1080,C11B,2026-06-05,absent
ST1081,C11B,2026-06-05,absent
ST1082,C11B,2026-06-05,absent
ST1083,C11B,2026-06-05,present
ST1084,C11B,2026-06-05,present
ST1085,C11B,2026-06-05,absent
ST1086,C11B,2026-06-05,present
ST1087,C11B,2026-06-05,present
ST1088,C11B,2026-06-05,absent
ST1089,C11B,2026-06-05,present
ST1090,C11B,2026-06-05,absent
ST1091,C11B,2026-06-05,present
ST1092,C11B,2026-06-05,absent
ST1093,C11B,2026-06-05,present
ST1094,C11B,2026-06-05,absent
ST1095,C11B,2026-06-05,absent
ST1096,C11B,2026-06-05,absent
ST1097,C11B,2026-06-05,absent
ST1098,C11B,2026-06-05,absent
ST1099,C11B,2026-06-05,present
ST1100,C11B,2026-06-05,present
ST1101,C12A,2026-06-05,present
ST1102,C12A,2026-06-05,present
ST1103,C12A,2026-06-05,absent
ST1104,C12A,2026-06-05,absent
ST1105,C12A,2026-06-05,present
ST1106,C12A,2026-06-05,absent
ST1107,C12A,2026-06-05,present
ST1108,C12A,2026-06-05,present
ST1109,C12A,2026-06-05,present
ST1110,C12A,2026-06-05,present
ST1111,C12A,2026-06-05,present
ST1112,C12A,2026-06-05,present
ST1113,C12A,2026-06-05,present
ST1114,C12A,2026-06-05,present
ST1115,C12A,2026-06-05,absent
ST1116,C12A,2026-06-05,absent
ST1117,C12A,2026-06-05,present
ST1118,C12A,2026-06-05,absent
ST1119,C12A,2026-06-05,present
ST1120,C12A,2026-06-05,present
ST1121,C12A,2026-06-05,present
ST1122,C12A,2026-06-05,present
ST1123,C12A,2026-06-05,absent
ST1124,C12A,2026-06-05,present
ST1125,C12A,2026-06-05,absent
ST1126,C12A,2026-06-05,absent
ST1127,C12A,2026-06-05,absent
ST1128,C12A,2026-06-05,present
ST1129,C12A,2026-06-05,absent
ST1130,C12A,2026-06-05,absent
ST1131,C12A,2026-06-05,present
ST1132,C12A,2026-06-05,absent
ST1133,C12A,2026-06-05,present
ST1134,C12A,2026-06-05,present
ST1135,C12A,2026-06-05,absent
ST1136,C12A,2026-06-05,present
ST1137,C12A,2026-06-05,present
ST1138,C12A,2026-06-05,present
ST1139,C12A,2026-06-05,present
ST1140,C12A,2026-06-05,present
ST1141,C12A,2026-06-05,absent
ST1142,C12A,2026-06-05,present
ST1143,C12A,2026-06-05,present
ST1144,C12A,2026-06-05,absent
ST1145,C12A,2026-06-05,absent
ST1146,C12A,2026-06-05,absent
ST1147,C12A,2026-06-05,absent
ST1148,C12A,2026-06-05,present
ST1149,C12A,2026-06-05,present
ST1150,C12A,2026-06-05,absent
ST1151,C12B,2026-06-05,present
ST1152,C12B,2026-06-05,present
ST1153,C12B,2026-06-05,absent
ST1154,C12B,2026-06-05,present
ST1155,C12B,2026-06-05,present
ST1156,C12B,2026-06-05,present
ST1157,C12B,2026-06-05,present
ST1158,C12B,2026-06-05,present
ST1159,C12B,2026-06-05,present
ST1160,C12B,2026-06-05,present
ST1161,C12B,2026-06-05,absent
ST1162,C12B,2026-06-05,present
ST1163,C12B,2026-06-05,absent
ST1164,C12B,2026-06-05,present
ST1165,C12B,2026-06-05,present
ST1166,C12B,2026-06-05,present
ST1167,C12B,2026-06-05,absent
ST1168,C12B,2026-06-05,present
ST1169,C12B,2026-06-05,present
ST1170,C12B,2026-06-05,present
ST1171,C12B,2026-06-05,present
ST1172,C12B,2026-06-05,absent
ST1173,C12B,2026-06-05,present
ST1174,C12B,2026-06-05,absent
ST1175,C12B,2026-06-05,absent
ST1176,C12B,2026-06-05,absent
ST1177,C12B,2026-06-05,absent
ST1178,C12B,2026-06-05,present
ST1179,C12B,2026-06-05,present
ST1180,C12B,2026-06-05,present
ST1181,C12B,2026-06-05,absent
ST1182,C12B,2026-06-05,absent
ST1183,C12B,2026-06-05,present
ST1184,C12B,2026-06-05,absent
ST1185,C12B,2026-06-05,absent
ST1186,C12B,2026-06-05,absent
ST1187,C12B,2026-06-05,present
ST1188,C12B,2026-06-05,present
ST1189,C12B,2026-06-05,present
ST1190,C12B,2026-06-05,absent
ST1191,C12B,2026-06-05,present
ST1192,C12B,2026-06-05,absent
ST1193,C12B,2026-06-05,absent
ST1194,C12B,2026-06-05,present
ST1195,C12B,2026-06-05,present
ST1196,C12B,2026-06-05,absent
ST1197,C12B,2026-06-05,absent
ST1198,C12B,2026-06-05,absent
ST1199,C12B,2026-06-05,present
ST1200,C12B,2026-06-05,absent
ST0001,C1A,2026-06-06,absent
ST0002,C1A,2026-06-06,absent
ST0003,C1A,2026-06-06,absent
ST0004,C1A,2026-06-06,present
ST0005,C1A,2026-06-06,present
ST0006,C1A,2026-06-06,absent
ST0007,C1A,2026-06-06,present
ST0008,C1A,2026-06-06,present
ST0009,C1A,2026-06-06,present
ST0010,C1A,2026-06-06,absent
ST0011,C1A,2026-06-06,absent
ST0012,C1A,2026-06-06,absent
ST0013,C1A,2026-06-06,present
ST0014,C1A,2026-06-06,present
ST0015,C1A,2026-06-06,present
ST0016,C1A,2026-06-06,absent
ST0017,C1A,2026-06-06,present
ST0018,C1A,2026-06-06,present
ST0019,C1A,2026-06-06,absent
ST0020,C1A,2026-06-06,absent
ST0021,C1A,2026-06-06,absent
ST0022,C1A,2026-06-06,present
ST0023,C1A,2026-06-06,present
ST0024,C1A,2026-06-06,absent
ST0025,C1A,2026-06-06,present
ST0026,C1A,2026-06-06,absent
ST0027,C1A,2026-06-06,present
ST0028,C1A,2026-06-06,absent
ST0029,C1A,2026-06-06,absent
ST0030,C1A,2026-06-06,present
ST0031,C1A,2026-06-06,absent
ST0032,C1A,2026-06-06,present
ST0033,C1A,2026-06-06,present
ST0034,C1A,2026-06-06,absent
ST0035,C1A,2026-06-06,present
ST0036,C1A,2026-06-06,present
ST0037,C1A,2026-06-06,absent
ST0038,C1A,2026-06-06,present
ST0039,C1A,2026-06-06,absent
ST0040,C1A,2026-06-06,present
ST0041,C1A,2026-06-06,absent
ST0042,C1A,2026-06-06,absent
ST0043,C1A,2026-06-06,present
ST0044,C1A,2026-06-06,absent
ST0045,C1A,2026-06-06,absent
ST0046,C1A,2026-06-06,present
ST0047,C1A,2026-06-06,absent
ST0048,C1A,2026-06-06,present
ST0049,C1A,2026-06-06,present
ST0050,C1A,2026-06-06,present
ST0051,C1B,2026-06-06,absent
ST0052,C1B,2026-06-06,present
ST0053,C1B,2026-06-06,present
ST0054,C1B,2026-06-06,absent
ST0055,C1B,2026-06-06,present
ST0056,C1B,2026-06-06,absent
ST0057,C1B,2026-06-06,present
ST0058,C1B,2026-06-06,present
ST0059,C1B,2026-06-06,present
ST0060,C1B,2026-06-06,absent
ST0061,C1B,2026-06-06,absent
ST0062,C1B,2026-06-06,present
ST0063,C1B,2026-06-06,present
ST0064,C1B,2026-06-06,absent
ST0065,C1B,2026-06-06,absent
ST0066,C1B,2026-06-06,present
ST0067,C1B,2026-06-06,present
ST0068,C1B,2026-06-06,absent
ST0069,C1B,2026-06-06,absent
ST0070,C1B,2026-06-06,absent
ST0071,C1B,2026-06-06,absent
ST0072,C1B,2026-06-06,absent
ST0073,C1B,2026-06-06,present
ST0074,C1B,2026-06-06,present
ST0075,C1B,2026-06-06,present
ST0076,C1B,2026-06-06,present
ST0077,C1B,2026-06-06,present
ST0078,C1B,2026-06-06,absent
ST0079,C1B,2026-06-06,present
ST0080,C1B,2026-06-06,absent
ST0081,C1B,2026-06-06,present
ST0082,C1B,2026-06-06,present
ST0083,C1B,2026-06-06,present
ST0084,C1B,2026-06-06,present
ST0085,C1B,2026-06-06,present
ST0086,C1B,2026-06-06,absent
ST0087,C1B,2026-06-06,absent
ST0088,C1B,2026-06-06,absent
ST0089,C1B,2026-06-06,absent
ST0090,C1B,2026-06-06,absent
ST0091,C1B,2026-06-06,present
ST0092,C1B,2026-06-06,absent
ST0093,C1B,2026-06-06,absent
ST0094,C1B,2026-06-06,present
ST0095,C1B,2026-06-06,absent
ST0096,C1B,2026-06-06,absent
ST0097,C1B,2026-06-06,present
ST0098,C1B,2026-06-06,absent
ST0099,C1B,2026-06-06,present
ST0100,C1B,2026-06-06,present
ST0101,C2A,2026-06-06,absent
ST0102,C2A,2026-06-06,present
ST0103,C2A,2026-06-06,present
ST0104,C2A,2026-06-06,present
ST0105,C2A,2026-06-06,present
ST0106,C2A,2026-06-06,present
ST0107,C2A,2026-06-06,present
ST0108,C2A,2026-06-06,absent
ST0109,C2A,2026-06-06,absent
ST0110,C2A,2026-06-06,present
ST0111,C2A,2026-06-06,present
ST0112,C2A,2026-06-06,absent
ST0113,C2A,2026-06-06,absent
ST0114,C2A,2026-06-06,absent
ST0115,C2A,2026-06-06,absent
ST0116,C2A,2026-06-06,present
ST0117,C2A,2026-06-06,absent
ST0118,C2A,2026-06-06,present
ST0119,C2A,2026-06-06,present
ST0120,C2A,2026-06-06,absent
ST0121,C2A,2026-06-06,absent
ST0122,C2A,2026-06-06,absent
ST0123,C2A,2026-06-06,absent
ST0124,C2A,2026-06-06,present
ST0125,C2A,2026-06-06,present
ST0126,C2A,2026-06-06,present
ST0127,C2A,2026-06-06,absent
ST0128,C2A,2026-06-06,present
ST0129,C2A,2026-06-06,absent
ST0130,C2A,2026-06-06,present
ST0131,C2A,2026-06-06,absent
ST0132,C2A,2026-06-06,absent
ST0133,C2A,2026-06-06,present
ST0134,C2A,2026-06-06,absent
ST0135,C2A,2026-06-06,present
ST0136,C2A,2026-06-06,absent
ST0137,C2A,2026-06-06,absent
ST0138,C2A,2026-06-06,present
ST0139,C2A,2026-06-06,present
ST0140,C2A,2026-06-06,absent
ST0141,C2A,2026-06-06,absent
ST0142,C2A,2026-06-06,present
ST0143,C2A,2026-06-06,absent
ST0144,C2A,2026-06-06,present
ST0145,C2A,2026-06-06,absent
ST0146,C2A,2026-06-06,absent
ST0147,C2A,2026-06-06,absent
ST0148,C2A,2026-06-06,absent
ST0149,C2A,2026-06-06,absent
ST0150,C2A,2026-06-06,present
ST0151,C2B,2026-06-06,present
ST0152,C2B,2026-06-06,absent
ST0153,C2B,2026-06-06,absent
ST0154,C2B,2026-06-06,present
ST0155,C2B,2026-06-06,present
ST0156,C2B,2026-06-06,absent
ST0157,C2B,2026-06-06,present
ST0158,C2B,2026-06-06,absent
ST0159,C2B,2026-06-06,present
ST0160,C2B,2026-06-06,absent
ST0161,C2B,2026-06-06,absent
ST0162,C2B,2026-06-06,absent
ST0163,C2B,2026-06-06,absent
ST0164,C2B,2026-06-06,present
ST0165,C2B,2026-06-06,present
ST0166,C2B,2026-06-06,absent
ST0167,C2B,2026-06-06,absent
ST0168,C2B,2026-06-06,present
ST0169,C2B,2026-06-06,present
ST0170,C2B,2026-06-06,present
ST0171,C2B,2026-06-06,absent
ST0172,C2B,2026-06-06,present
ST0173,C2B,2026-06-06,present
ST0174,C2B,2026-06-06,absent
ST0175,C2B,2026-06-06,absent
ST0176,C2B,2026-06-06,present
ST0177,C2B,2026-06-06,absent
ST0178,C2B,2026-06-06,absent
ST0179,C2B,2026-06-06,present
ST0180,C2B,2026-06-06,absent
ST0181,C2B,2026-06-06,present
ST0182,C2B,2026-06-06,present
ST0183,C2B,2026-06-06,present
ST0184,C2B,2026-06-06,present
